,fileid,age,mlu,utterance
1272,MacWhinney/82a2.xml,83,[6.517241379310345], well you take sixty eight and divide it into fifty and eighteen ross 
1273,MacWhinney/83a1.xml,84,[6.128205128205129], eleven 
1274,MacWhinney/83a1.xml,84,[6.128205128205129], twelve 
1275,MacWhinney/83a1.xml,84,[6.128205128205129], twelve 
1276,MacWhinney/83a1.xml,84,[6.128205128205129], thirteen 
1277,MacWhinney/83a1.xml,84,[6.128205128205129], thirteen 
1278,MacWhinney/83a1.xml,84,[6.128205128205129], fourteen 
1279,MacWhinney/83a1.xml,84,[6.128205128205129], fifteen 
1280,MacWhinney/83a1.xml,84,[6.128205128205129], sixteen 
1281,MacWhinney/83a1.xml,84,[6.128205128205129], seventeen 
1282,MacWhinney/84b2.xml,85,[7.087719298245614], three lines eleven 
1283,MacWhinney/84b2.xml,85,[7.087719298245614], three lines eleven notes each 
1284,MacWhinney/89a1.xml,89,[5.22972972972973], those were seventeen and this is this is a brave 
1285,MacWhinney/89a1.xml,89,[5.22972972972973], it was fourteen inches 
1286,MacWhinney/89b2.xml,89,[4.057142857142857], one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen sixteen 
1287,MacWhinney/89b2.xml,89,[4.057142857142857], twelve 
1288,MacWhinney/89b2.xml,89,[4.057142857142857], six plus six is twelve 
1289,MacWhinney/89b2.xml,89,[4.057142857142857], seven plus seven is fourteen 
1290,MacWhinney/89b2.xml,89,[4.057142857142857], fourteen 
1291,MacWhinney/89b2.xml,89,[4.057142857142857], plus eight six six plus six plus eight is six plus eight is one two three four five six seven eight nine ten eleven twelve thirteen fourteen 
1292,MacWhinney/89b2.xml,89,[4.057142857142857], fourteen 
1293,MacWhinney/89b2.xml,89,[4.057142857142857], five plus six is eleven 
1294,MacWhinney/89b2.xml,89,[4.057142857142857], fifteen 
1295,NH/nh36m-earl.xml,36,[4.28], yeah it is it s a nine eleven 
1296,NH/nh36m-jamison.xml,36,[5.642512077294686], this one says twelve thirty but that isn t the correct time though 
1297,NH/nh42f-addison.xml,43,[5.388888888888889], no this one s six o clock and twelve o clock 
1298,NH/nh42m-ramsey.xml,42,[4.403846153846154], fourteen 
1299,NH/nh48f-edwina.xml,49,[4.811594202898551], seventeen blocks away 
1300,NH/nh48f-edwina.xml,49,[4.811594202898551], no i don t like to climb seventeen blocks away 
1301,NH/nh48m-jobey.xml,48,[2.973856209150327], eleven 
1302,NH/nh48m-jobey.xml,48,[2.973856209150327], thirteen fourteen 
1303,NH/nh48m-jobey.xml,48,[2.973856209150327], fifteen sixteen 
1304,NH/nh48m-jobey.xml,48,[2.973856209150327], what s after sixteen 
1305,NH/nh48m-jobey.xml,48,[2.973856209150327], seventeen 
1306,NH/nh48m-jobey.xml,48,[2.973856209150327], okay put seventeen in 
1307,NH/nh48m-jobey.xml,48,[2.973856209150327], eighteen 
1308,NH/nh54m-cain.xml,54,[3.7437722419928825], eighteen 
1309,NH/nh54m-cain.xml,54,[3.7437722419928825], what s eighteen minus two 
1310,NH/nh54m-cain.xml,54,[3.7437722419928825], eighteen minus two is ten 
1311,NH/nh54m-cain.xml,54,[3.7437722419928825], eighteen minus two is sixteen 
1312,Nelson/820702.xml,29,[4.47945205479452], okay we ll start one two three four five six seven eight nine ten eleven and twelve 
1313,NewEngland/14/43.xml,14,[1.0535714285714286], it s really pretty unusual for a fourteen month old 
1314,NewEngland/20/97.xml,20,[1.5185185185185186], ford coupe nineteen thirty six 
1315,Normal/andy1.xml,26,[2.9146757679180886], eleven 
1316,Normal/andy2.xml,26,[2.9390243902439024], that s eleven 
1317,Normal/caleb2.xml,26,[2.1686046511627906], fifteen dollar shoes and holes in the toes 
1318,Post/Lew/lew02.xml,24,[1.6917808219178083], three five zero 
1319,Post/Lew/lew02.xml,24,[1.6917808219178083], mash the five now the zero 
1320,Post/Lew/lew02.xml,24,[1.6917808219178083], you can mash all at once three five zero 
1321,Post/Lew/lew03.xml,25,[1.4761904761904763], one two three four five six seven eight nine ten eleven twelve thirteen 
1322,Post/Lew/lew03.xml,25,[1.4761904761904763], six seven eight nine ten eleven twelve 
1323,Post/Lew/lew03.xml,25,[1.4761904761904763], eleven 
1324,Post/Lew/lew03.xml,25,[1.4761904761904763], eleven 
1325,Post/Lew/lew03.xml,25,[1.4761904761904763], six seven eight nine ten eleven twelve thirteen 
1326,Post/Lew/lew03.xml,25,[1.4761904761904763], thirteen fourteen 
1327,Post/Lew/lew03.xml,25,[1.4761904761904763], eleven yay 
1328,Post/Lew/lew06.xml,28,[1.7533333333333334], one two three four five six seven eight nine ten eleven 
1329,Post/Lew/lew06.xml,28,[1.7533333333333334], twelve 
1330,Post/Lew/lew08.xml,30,[2.3394495412844036], eleven 
1331,Post/Tow/tow01.xml,19,[1.871212121212121], zero 
1332,Post/Tow/tow01.xml,19,[1.871212121212121], twelve 
1333,Post/Tow/tow03.xml,21,[2.8796296296296298], yeah see you have one two three four five six seven eight nine ten eleven twelve 
1334,Post/Tow/tow04.xml,22,[2.81021897810219], that s number eleven 
1335,Post/Tow/tow05.xml,24,[3.3821138211382116], that s eleven 
1336,Post/Tow/tow05.xml,24,[3.3821138211382116], eleven after ten 
1337,Post/Tow/tow05.xml,24,[3.3821138211382116], you didn t put the twelve in 
1338,Post/Tow/tow05.xml,24,[3.3821138211382116], where s the twelve 
1339,Post/Tow/tow05.xml,24,[3.3821138211382116], twelve o clock 
1340,Post/Tow/tow05.xml,24,[3.3821138211382116], twelve o clock 
1341,Post/Tow/tow05.xml,24,[3.3821138211382116], oh what was it twelve o clock 
1342,Post/Tow/tow05.xml,24,[3.3821138211382116], what s twelve o clock time to do 
1343,Post/Tow/tow05.xml,24,[3.3821138211382116], what do we do at twelve o clock 
1344,Post/Tow/tow05.xml,24,[3.3821138211382116], who comes home at twelve 
1345,Post/Tow/tow05.xml,24,[3.3821138211382116], to eat lunch at twelve 
1346,Post/Tow/tow05.xml,24,[3.3821138211382116], that s twelve 
1347,Post/Tow/tow05.xml,24,[3.3821138211382116], twelve 
1348,Post/Tow/tow07.xml,26,[3.217821782178218], six seven eight nine ten eleven 
1349,Post/Tow/tow08.xml,27,[3.9722222222222223], one two three four five six seven eight nine ten eleven 
1350,Post/Tow/tow08.xml,27,[3.9722222222222223], twelve fourteen 
1351,Post/Tow/tow08.xml,27,[3.9722222222222223], twelve thirteen 
1352,Post/Tow/tow08.xml,27,[3.9722222222222223], twelve thirteen 
1353,Post/Tow/tow08.xml,27,[3.9722222222222223], fourteen 
1354,Post/Tow/tow08.xml,27,[3.9722222222222223], thirteen fourteen 
1355,Post/Tow/tow08.xml,27,[3.9722222222222223], sixteen seventeen eighteen hey mom i really figured it out didn t i 
1356,Providence/Alex/ale06.xml,19,[3.010869565217391], i think it s between twelve and four they water 
1357,Providence/Alex/ale06.xml,19,[3.010869565217391], what sixteen teeth 
1358,Providence/Alex/ale06.xml,19,[3.010869565217391], oh my goodness sixteen teeth 
1359,Providence/Alex/ale08.xml,20,[1.937007874015748], one two three four five six seven eight nine ten eleven twelve 
1360,Providence/Alex/ale08.xml,20,[1.937007874015748], twelve 
1361,Providence/Alex/ale09.xml,21,[1.6873239436619718], zero 
1362,Providence/Alex/ale10.xml,21,[1.9292035398230087], what s zero 
1363,Providence/Alex/ale11.xml,22,[2.056433408577878], and here s twelve tweedle bugs 
1364,Providence/Alex/ale11.xml,22,[2.056433408577878], this is eleven apples 
1365,Providence/Alex/ale11.xml,22,[2.056433408577878], and eleven football players 
1366,Providence/Alex/ale13.xml,23,[1.9705882352941178], it comes after eleven 
1367,Providence/Alex/ale13.xml,23,[1.9705882352941178], twelve 
1368,Providence/Alex/ale13.xml,23,[1.9705882352941178], no that s eleven butcha but you re close 
1369,Providence/Alex/ale13.xml,23,[1.9705882352941178], ale  you can count to twelve 
1370,Providence/Alex/ale14.xml,23,[1.4817518248175183], page eleven 
1371,Providence/Alex/ale14.xml,23,[1.4817518248175183], page thirteen 
1372,Providence/Alex/ale14.xml,23,[1.4817518248175183], page thirteen oh you have to give grover some socks 
1373,Providence/Alex/ale14.xml,23,[1.4817518248175183], thaza that is a zero 
1374,Providence/Alex/ale14.xml,23,[1.4817518248175183], eleven 
1375,Providence/Alex/ale14.xml,23,[1.4817518248175183], what comes after eleven 
1376,Providence/Alex/ale14.xml,23,[1.4817518248175183], o oh zero 
1377,Providence/Alex/ale14.xml,23,[1.4817518248175183], eleven 
1378,Providence/Alex/ale14.xml,23,[1.4817518248175183],     what goes after eleven 
1379,Providence/Alex/ale14.xml,23,[1.4817518248175183], eleven 
1380,Providence/Alex/ale14.xml,23,[1.4817518248175183], where s your zero 
1381,Providence/Alex/ale14.xml,23,[1.4817518248175183], zero 
1382,Providence/Alex/ale14.xml,23,[1.4817518248175183], eleven 
1383,Providence/Alex/ale14.xml,23,[1.4817518248175183], twelve 
1384,Providence/Alex/ale16.xml,24,[1.5], maybe by the time you re eighteen you can eat this apple     
1385,Providence/Alex/ale16.xml,24,[1.5],     fifteen 
1386,Providence/Alex/ale16.xml,24,[1.5],     nineteen ninety two 
1387,Providence/Alex/ale17.xml,24,[1.583629893238434], nine ten eleven twelve 
1388,Providence/Alex/ale17.xml,24,[1.583629893238434], one two three four five six seven eight nine ten eleven twelve 
1389,Providence/Alex/ale18.xml,25,[1.991869918699187], twelve 
1390,Providence/Alex/ale18.xml,25,[1.991869918699187], eleven 
1391,Providence/Alex/ale18.xml,25,[1.991869918699187], can you say eleven 
1392,Providence/Alex/ale19.xml,26,[1.7857142857142858], zero 
1393,Providence/Alex/ale19.xml,26,[1.7857142857142858], i thought it was sixteen degrees out 
1394,Providence/Alex/ale19.xml,26,[1.7857142857142858], thirteen 
1395,Providence/Alex/ale22.xml,27,[2.1569506726457397], fourteen 
1396,Providence/Alex/ale22.xml,27,[2.1569506726457397], a fifteen 
1397,Providence/Alex/ale22.xml,27,[2.1569506726457397], sixteen 
1398,Providence/Alex/ale22.xml,27,[2.1569506726457397], that s right seventeen 
1399,Providence/Alex/ale22.xml,27,[2.1569506726457397], eighteen 
1400,Providence/Alex/ale22.xml,27,[2.1569506726457397], nineteen 
1401,Providence/Alex/ale23.xml,27,[1.7586206896551724], now here s eleven cause because that one broke 
1402,Providence/Alex/ale23.xml,27,[1.7586206896551724], eleven 
1403,Providence/Alex/ale23.xml,27,[1.7586206896551724], twelve 
1404,Providence/Alex/ale23.xml,27,[1.7586206896551724], what comes after twelve 
1405,Providence/Alex/ale23.xml,27,[1.7586206896551724], thirteen 
1406,Providence/Alex/ale23.xml,27,[1.7586206896551724], thirteen 
1407,Providence/Alex/ale23.xml,27,[1.7586206896551724], seventeen 
1408,Providence/Alex/ale23.xml,27,[1.7586206896551724], what comes after seventeen 
1409,Providence/Alex/ale25.xml,28,[1.9397590361445782], eleven 
1410,Providence/Alex/ale25.xml,28,[1.9397590361445782], twelve 
1411,Providence/Alex/ale25.xml,28,[1.9397590361445782], thirteen 
1412,Providence/Alex/ale25.xml,28,[1.9397590361445782], fourteen 
1413,Providence/Alex/ale25.xml,28,[1.9397590361445782], fifteen 
1414,Providence/Alex/ale25.xml,28,[1.9397590361445782], sixteen 
1415,Providence/Alex/ale25.xml,28,[1.9397590361445782], what comes after sixteen 
1416,Providence/Alex/ale25.xml,28,[1.9397590361445782], seventeen 
1417,Providence/Alex/ale25.xml,28,[1.9397590361445782], eighteen 
1418,Providence/Alex/ale25.xml,28,[1.9397590361445782], nineteen 
1419,Providence/Alex/ale27.xml,29,[2.5336700336700337], a dog and a thirteen very good 
1420,Providence/Alex/ale27.xml,29,[2.5336700336700337], a thirteen 
1421,Providence/Alex/ale27.xml,29,[2.5336700336700337], thirteen 
1422,Providence/Alex/ale27.xml,29,[2.5336700336700337], fifteen 
1423,Providence/Alex/ale27.xml,29,[2.5336700336700337], behind the sixteen there you go 
1424,Providence/Alex/ale32.xml,32,[4.0726744186046515], that was eighteen but you know what dad 
1425,Providence/Alex/ale33.xml,32,[2.914660831509847], top secret radar control stealth fight f one seventeen a 
1426,Providence/Alex/ale33.xml,32,[2.914660831509847], nine eleven g t three cup 
1427,Providence/Alex/ale34.xml,33,[2.4647619047619047], this goes on page twelve 
1428,Providence/Alex/ale34.xml,33,[2.4647619047619047], through thirteen 
1429,Providence/Alex/ale34.xml,33,[2.4647619047619047], page ten and eleven 
1430,Providence/Alex/ale35.xml,33,[2.6504065040650406], seventeen 
1431,Providence/Alex/ale35.xml,33,[2.6504065040650406], you almost made it seventeen but not quite i think that s a j 
1432,Providence/Alex/ale35.xml,33,[2.6504065040650406], zero nine zero seven 
1433,Providence/Alex/ale36.xml,33,[2.6823956442831216], eleven 
1434,Providence/Alex/ale36.xml,33,[2.6823956442831216], eleven socks 
1435,Providence/Alex/ale36.xml,33,[2.6823956442831216], let s find twelve 
1436,Providence/Alex/ale36.xml,33,[2.6823956442831216], twelve 
1437,Providence/Alex/ale36.xml,33,[2.6823956442831216], there s thirteen 
1438,Providence/Alex/ale36.xml,33,[2.6823956442831216], twelve 
1439,Providence/Alex/ale36.xml,33,[2.6823956442831216], sixteen that s right 
1440,Providence/Alex/ale37.xml,34,[2.669826224328594], what s that supposed to be oh a zero 
1441,Providence/Alex/ale37.xml,34,[2.669826224328594], that s right fourteen 
1442,Providence/Alex/ale37.xml,34,[2.669826224328594], zero 
1443,Providence/Alex/ale37.xml,34,[2.669826224328594], f one seventeen a stealth fighter   b thirty six 
1444,Providence/Alex/ale38.xml,34,[3.142857142857143], it was like twelve dollars it was really cheap 
1445,Providence/Alex/ale39.xml,35,[3.377049180327869], question what comes after twelve 
1446,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after twelve 
1447,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after twelve 
1448,Providence/Alex/ale39.xml,35,[3.377049180327869], thirteen good job 
1449,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after nineteen 
1450,Providence/Alex/ale39.xml,35,[3.377049180327869], nineteen 
1451,Providence/Alex/ale39.xml,35,[3.377049180327869], after thirteen 
1452,Providence/Alex/ale39.xml,35,[3.377049180327869], hm after thirteen what comes after thirteen 
1453,Providence/Alex/ale39.xml,35,[3.377049180327869], the answer is fourteen 
1454,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes before fourteen 
1455,Providence/Alex/ale39.xml,35,[3.377049180327869], oh thirteen 
1456,Providence/Alex/ale39.xml,35,[3.377049180327869], the answer is thirteen 
1457,Providence/Alex/ale39.xml,35,[3.377049180327869], before thirteen 
1458,Providence/Alex/ale39.xml,35,[3.377049180327869], hm where s twelve 
1459,Providence/Alex/ale39.xml,35,[3.377049180327869], can t find twelve 
1460,Providence/Alex/ale39.xml,35,[3.377049180327869], twelve 
1461,Providence/Alex/ale39.xml,35,[3.377049180327869], press the number fourteen 
1462,Providence/Alex/ale39.xml,35,[3.377049180327869], oh where s fourteen fourteen fourteen fourteen fourteen 
1463,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen e cellent ne t question 
1464,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes before twelve 
1465,Providence/Alex/ale39.xml,35,[3.377049180327869], hm where is eleven eleven eleven 
1466,Providence/Alex/ale39.xml,35,[3.377049180327869], eleven 
1467,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after eleven 
1468,Providence/Alex/ale39.xml,35,[3.377049180327869], twelve twelve 
1469,Providence/Alex/ale39.xml,35,[3.377049180327869], twelve alright time s time is up 
1470,Providence/Alex/ale39.xml,35,[3.377049180327869], press the number thirteen 
1471,Providence/Alex/ale39.xml,35,[3.377049180327869], thirteen thirteen gotta find it gotta find it gotta win i hafta win 
1472,Providence/Alex/ale39.xml,35,[3.377049180327869], thirteen thirteen 
1473,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes before eighteen 
1474,Providence/Alex/ale39.xml,35,[3.377049180327869], seventeen where s seventeen let me find it i m gonna win seventeen let me do i wanna do it seventeen seventeen oh 
1475,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after twelve 
1476,Providence/Alex/ale39.xml,35,[3.377049180327869],     thirteen 
1477,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes before eighteen 
1478,Providence/Alex/ale39.xml,35,[3.377049180327869], seventeen seventeen no     me i wanna press it 
1479,Providence/Alex/ale39.xml,35,[3.377049180327869], seventeen great job ne t question 
1480,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after fourteen 
1481,Providence/Alex/ale39.xml,35,[3.377049180327869], fifteen fifteen fifteen hey 
1482,Providence/Alex/ale39.xml,35,[3.377049180327869], fifteen is 
1483,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes before seventeen 
1484,Providence/Alex/ale39.xml,35,[3.377049180327869], sixteen sixteen sixteen     
1485,Providence/Alex/ale39.xml,35,[3.377049180327869], sixteen 
1486,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after seventeen 
1487,Providence/Alex/ale39.xml,35,[3.377049180327869], eighteen 
1488,Providence/Alex/ale39.xml,35,[3.377049180327869], seven great job ne t question press the number seventeen 
1489,Providence/Alex/ale39.xml,35,[3.377049180327869], seventeen 
1490,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes before twelve 
1491,Providence/Alex/ale39.xml,35,[3.377049180327869], eleven eleven 
1492,Providence/Alex/ale39.xml,35,[3.377049180327869], eleven woo ne t question 
1493,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after seventeen 
1494,Providence/Alex/ale39.xml,35,[3.377049180327869], eighteen 
1495,Providence/Alex/ale39.xml,35,[3.377049180327869], eighteen eighteen eighteen gimme give me the eighteen     i would like to press it please 
1496,Providence/Alex/ale39.xml,35,[3.377049180327869], press the number twelve 
1497,Providence/Alex/ale39.xml,35,[3.377049180327869], twelve twelve what s what does this one say 
1498,Providence/Alex/ale39.xml,35,[3.377049180327869], seventeen thirteen eighteen seventeen okay 
1499,Providence/Alex/ale39.xml,35,[3.377049180327869], seventeen 
1500,Providence/Alex/ale39.xml,35,[3.377049180327869], i ve got seventeen if you gave me one how many would i have 
1501,Providence/Alex/ale39.xml,35,[3.377049180327869], alright where s the sixteen let me find it 
1502,Providence/Alex/ale39.xml,35,[3.377049180327869], sixteen 
1503,Providence/Alex/ale39.xml,35,[3.377049180327869], i ve got seventeen if you gave me one how many would i have 
1504,Providence/Alex/ale39.xml,35,[3.377049180327869], eighteen 
1505,Providence/Alex/ale39.xml,35,[3.377049180327869],     eighteen i ve got eighteen if you gave me one how many would i have 
1506,Providence/Alex/ale39.xml,35,[3.377049180327869], nineteen 
1507,Providence/Alex/ale39.xml,35,[3.377049180327869], nineteen 
1508,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after thirteen 
1509,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen 
1510,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen     
1511,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen woo 
1512,Providence/Alex/ale39.xml,35,[3.377049180327869], ne t question press the number fourteen 
1513,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen 
1514,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen 
1515,Providence/Alex/ale39.xml,35,[3.377049180327869], now press the number fourteen 
1516,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen 
1517,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes after seventeen 
1518,Providence/Alex/ale39.xml,35,[3.377049180327869], eighteen 
1519,Providence/Alex/ale39.xml,35,[3.377049180327869], eighteen     
1520,Providence/Alex/ale39.xml,35,[3.377049180327869], what comes before fifteen 
1521,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen 
1522,Providence/Alex/ale39.xml,35,[3.377049180327869], fourteen 
1523,Providence/Alex/ale39.xml,35,[3.377049180327869], press the number twelve 
1524,Providence/Alex/ale39.xml,35,[3.377049180327869], twelve 
1525,Providence/Alex/ale39.xml,35,[3.377049180327869], twelve gimme give me my twelve twelve     that s mine 
1526,Providence/Alex/ale39.xml,35,[3.377049180327869], twelve e cellent 
1527,Providence/Alex/ale39.xml,35,[3.377049180327869], ne t question what comes after seventeen 
1528,Providence/Alex/ale39.xml,35,[3.377049180327869], that is smaller than thirteen 
1529,Providence/Alex/ale39.xml,35,[3.377049180327869], one is smaller than thirteen 
1530,Providence/Alex/ale45.xml,38,[3.6159695817490496], how this one eleven 
1531,Providence/Alex/ale45.xml,38,[3.6159695817490496], e cellent wouldja would you like me to make you a twelve 
1532,Providence/Alex/ale45.xml,38,[3.6159695817490496], twelve 
1533,Providence/Alex/ale45.xml,38,[3.6159695817490496], thirteen i think i can do thirteen 
1534,Providence/Alex/ale45.xml,38,[3.6159695817490496], eleven 
1535,Providence/Alex/ale45.xml,38,[3.6159695817490496], no that s twelve 
1536,Providence/Alex/ale46.xml,38,[3.286652078774617], what eleven 
1537,Providence/Alex/ale46.xml,38,[3.286652078774617], eleven 
1538,Providence/Alex/ale46.xml,38,[3.286652078774617], eleven is cool like that song 
1539,Providence/Alex/ale46.xml,38,[3.286652078774617], one two three four five six seven eight nine ten eleven twelve 
1540,Providence/Alex/ale46.xml,38,[3.286652078774617], one two three four five six seven eight nine ten eleven twelve 
1541,Providence/Alex/ale46.xml,38,[3.286652078774617], twelve 
1542,Providence/Alex/ale47.xml,39,[2.886509635974304], twelve race car 
1543,Providence/Alex/ale47.xml,39,[2.886509635974304], nine eleven 
1544,Providence/Alex/ale49.xml,40,[3.1227436823104693], two zero zero three 
1545,Providence/Alex/ale51.xml,41,[4.419354838709677], if you were a caterpillar you would have sixteen feet to put shoes on 
1546,Providence/Alex/ale52.xml,42,[3.276315789473684], oh yes eleven 
1547,Providence/Ethan/eth17.xml,19,[2.2950819672131146], i am eighteen months 
1548,Providence/Ethan/eth17.xml,19,[2.2950819672131146], i am eighteen months 
1549,Providence/Ethan/eth20.xml,20,[2.836244541484716], the show is at two o clock and it s twelve oh zero nine 
1550,Providence/Ethan/eth20.xml,20,[2.836244541484716], our tires are flat and it s twelve twenty two 
1551,Providence/Ethan/eth22.xml,21,[3.430167597765363], fourteen toes 
1552,Providence/Ethan/eth25.xml,22,[3.8], and sleep in zero gravity when you re in a space ship you float in the air 
1553,Providence/Ethan/eth34.xml,28,[3.058651026392962], when the little hand s hand is on the eight and the big hand is on the twelve that s eight o clock 
1554,Providence/Ethan/eth34.xml,28,[3.058651026392962], eleven 
1555,Providence/Ethan/eth34.xml,28,[3.058651026392962], twelve 
1556,Providence/Ethan/eth34.xml,28,[3.058651026392962], thirteen 
1557,Providence/Ethan/eth34.xml,28,[3.058651026392962], fourteen 
1558,Providence/Ethan/eth34.xml,28,[3.058651026392962], fifteen 
1559,Providence/Ethan/eth34.xml,28,[3.058651026392962], fifteen what 
1560,Providence/Ethan/eth34.xml,28,[3.058651026392962], sixteen 
1561,Providence/Ethan/eth34.xml,28,[3.058651026392962], seventeen 
1562,Providence/Ethan/eth34.xml,28,[3.058651026392962], eighteen 
1563,Providence/Ethan/eth34.xml,28,[3.058651026392962], eighteen birds 
1564,Providence/Ethan/eth34.xml,28,[3.058651026392962], nineteen raindrops 
1565,Providence/Ethan/eth39.xml,30,[3.9960629921259843], eleven eleven thirty twelve 
1566,Providence/Ethan/eth44.xml,32,[3.0706401766004414], eight nine ten eleven twelve 
1567,Providence/Ethan/eth44.xml,32,[3.0706401766004414],     thirteen 
1568,Providence/Ethan/eth44.xml,32,[3.0706401766004414], fifteen that would be a lotta lot of clay 
1569,Providence/Ethan/eth44.xml,32,[3.0706401766004414], there s the number eight there s the number two number two again there s a zero and there s the three 
1570,Providence/Ethan/eth44.xml,32,[3.0706401766004414], and it s one fifteen 
1571,Providence/Ethan/eth44.xml,32,[3.0706401766004414], one fifteen 
1572,Providence/Ethan/eth47.xml,34,[3.943469785575049], so he is floating up woo this is fun zero gravity is fun     
1573,Providence/Ethan/eth47.xml,34,[3.943469785575049], the spaceship could float away too i guess in zero gravity 
1574,Providence/Lily/lil08.xml,16,[1.7860262008733625], wouldn t it be great to wake up at six or six fifteen 
1575,Providence/Lily/lil13.xml,19,[1.9085173501577286], it has set me back or set me ahead like fifteen years 
1576,Providence/Lily/lil14.xml,19,[2.0262295081967214], that s why mommy s have twelve toothbrushes in the passed two months 
1577,Providence/Lily/lil14.xml,19,[2.0262295081967214], when she was i don t know fourteen fifteen months or something like that 
1578,Providence/Lily/lil14.xml,19,[2.0262295081967214], sixteen maybe even 
1579,Providence/Lily/lil20.xml,22,[2.6762402088772848], eleven thirty okay 
1580,Providence/Lily/lil20.xml,22,[2.6762402088772848], like the nineteen fifties newscasters 
1581,Providence/Lily/lil21.xml,22,[2.6270783847980996], nine twenty seven between nine twenty seven and ten eleven 
1582,Providence/Lily/lil22.xml,23,[2.669172932330827], so she never gets to see it it s on from eleven to twelve 
1583,Providence/Lily/lil22.xml,23,[2.669172932330827], oh is that number twelve 
1584,Providence/Lily/lil24.xml,24,[2.816753926701571], oh darn what time are you gonna be back eleven 
1585,Providence/Lily/lil24.xml,24,[2.816753926701571], i d like to apply for another credit card because twelve is not enough 
1586,Providence/Lily/lil25.xml,24,[2.6835016835016834], i m like she should stay home with a toddler for thirteen hours and see if she likes it 
1587,Providence/Lily/lil25.xml,24,[2.6835016835016834], yay what comes after eleven 
1588,Providence/Lily/lil25.xml,24,[2.6835016835016834], and what comes after twelve 
1589,Providence/Lily/lil25.xml,24,[2.6835016835016834], thirteen you re great 
1590,Providence/Lily/lil25.xml,24,[2.6835016835016834], thirteen 
1591,Providence/Lily/lil26.xml,24,[2.7415506958250497], zero very good honey 
1592,Providence/Lily/lil26.xml,24,[2.7415506958250497], we were trying to use up our euros we had like fifteen euros left and this was nine 
1593,Providence/Lily/lil27.xml,25,[3.1382978723404253], this is like my dad use to say like when he takes out his slide shows from when he was like thirteen 
1594,Providence/Lily/lil29.xml,25,[3.013793103448276], ten fifteen or so 
1595,Providence/Lily/lil29.xml,25,[3.013793103448276], okay so do you wanna meet at about like you wanna want to meet at like quarter to eleven 
1596,Providence/Lily/lil29.xml,25,[3.013793103448276], i think what is it e it sixteen 
1597,Providence/Lily/lil29.xml,25,[3.013793103448276], sixteen     
1598,Providence/Lily/lil36.xml,27,[4.625], oh my gosh six twelve 
1599,Providence/Lily/lil36.xml,27,[4.625], okay it s two zero two 
1600,Providence/Lily/lil37.xml,28,[5.458471760797342], zero 
1601,Providence/Lily/lil39.xml,28,[4.419178082191781], it was like seventy five minutes she liked fifteen of it 
1602,Providence/Lily/lil44.xml,30,[4.578635014836795], you counted to twelve in spanish 
1603,Providence/Lily/lil44.xml,30,[4.578635014836795], mami and papi hid twelve special eggs for us to find 
1604,Providence/Lily/lil44.xml,30,[4.578635014836795], will you help us find all twelve eggs 
1605,Providence/Lily/lil45.xml,30,[4.588235294117647], do you want do you want to tell amanda how you count to twelve in spanish 
1606,Providence/Lily/lil46.xml,30,[3.818396226415094], slightly different     of them oh my god she must have i dunno don t know twelve different disney books 
1607,Providence/Lily/lil47.xml,30,[4.5344827586206895], right yeah nineteen thirty 
1608,Providence/Lily/lil49b.xml,31,[5.682568807339449], it s zero 
1609,Providence/Lily/lil52.xml,32,[3.06553911205074], lily you want to count do you wanna count to twelve in spanish for amanda 
1610,Providence/Lily/lil52.xml,32,[3.06553911205074], she doesn t stay for lunch she only goes at nine fifteen to eleven forty five 
1611,Providence/Lily/lil53.xml,32,[4.0989010989010985], many spring flowers grow from bulbs but you have to plant them in the fall eight to twelve weeks beforehand 
1612,Providence/Lily/lil53.xml,32,[4.0989010989010985], the best time to use the maps is at around eleven p m on a clear night away from city lights 
1613,Providence/Lily/lil53.xml,32,[4.0989010989010985], after twelve or thirteen weeks the tadpoles have turned into tiny frogs 
